ResourceID,Geo,Period,Label1,Label2,Label3,Value,Unit,Measure,Multiplier
CPWEE1,,2018-06-24,60 to 79,,,246,Number,Registered deaths,0
CPWEE1,,2018-06-24,80 and over,,,350,Number,Registered deaths,0
CPWEE1,,2018-06-24,Total,,,684,Number,Registered deaths,0
CPWEE1,,2018-06-24,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2018-07-01,30 to 59,,,86,Number,Registered deaths,0
CPWEE1,,2018-07-01,60 to 79,,,228,Number,Registered deaths,0
CPWEE1,,2018-07-01,80 and over,,,341,Number,Registered deaths,0
CPWEE1,,2018-07-01,Total,,,673,Number,Registered deaths,0
CPWEE1,,2018-07-01,Under 30,,,18,Number,Registered deaths,0
CPWEE1,,2018-07-08,30 to 59,,,63,Number,Registered deaths,0
CPWEE1,,2018-07-08,60 to 79,,,193,Number,Registered deaths,0
CPWEE1,,2018-07-08,80 and over,,,375,Number,Registered deaths,0
CPWEE1,,2018-07-08,Total,,,650,Number,Registered deaths,0
CPWEE1,,2018-07-08,Under 30,,,19,Number,Registered deaths,0
CPWEE1,,2018-07-15,30 to 59,,,72,Number,Registered deaths,0
CPWEE1,,2018-07-15,60 to 79,,,214,Number,Registered deaths,0
CPWEE1,,2018-07-15,80 and over,,,363,Number,Registered deaths,0
CPWEE1,,2018-07-15,Total,,,667,Number,Registered deaths,0
CPWEE1,,2018-07-15,Under 30,,,18,Number,Registered deaths,0
CPWEE1,,2018-07-22,30 to 59,,,73,Number,Registered deaths,0
CPWEE1,,2018-07-22,60 to 79,,,259,Number,Registered deaths,0
CPWEE1,,2018-07-22,80 and over,,,356,Number,Registered deaths,0
CPWEE1,,2018-07-22,Total,,,711,Number,Registered deaths,0
CPWEE1,,2018-07-22,Under 30,,,23,Number,Registered deaths,0
CPWEE1,,2018-07-29,30 to 59,,,68,Number,Registered deaths,0
CPWEE1,,2018-07-29,60 to 79,,,226,Number,Registered deaths,0
CPWEE1,,2018-07-29,80 and over,,,400,Number,Registered deaths,0
CPWEE1,,2018-07-29,Total,,,714,Number,Registered deaths,0
CPWEE1,,2018-07-29,Under 30,,,20,Number,Registered deaths,0
CPWEE1,,2018-08-05,30 to 59,,,89,Number,Registered deaths,0
CPWEE1,,2018-08-05,60 to 79,,,221,Number,Registered deaths,0
CPWEE1,,2018-08-05,80 and over,,,357,Number,Registered deaths,0
CPWEE1,,2018-08-05,Total,,,683,Number,Registered deaths,0
CPWEE1,,2018-08-05,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2018-08-12,30 to 59,,,61,Number,Registered deaths,0
CPWEE1,,2018-08-12,60 to 79,,,241,Number,Registered deaths,0
CPWEE1,,2018-08-12,80 and over,,,377,Number,Registered deaths,0
CPWEE1,,2018-08-12,Total,,,697,Number,Registered deaths,0
CPWEE1,,2018-08-12,Under 30,,,18,Number,Registered deaths,0
CPWEE1,,2018-08-19,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2018-08-19,60 to 79,,,257,Number,Registered deaths,0
CPWEE1,,2018-08-19,80 and over,,,378,Number,Registered deaths,0
CPWEE1,,2018-08-19,Total,,,720,Number,Registered deaths,0
CPWEE1,,2018-08-19,Under 30,,,9,Number,Registered deaths,0
CPWEE1,,2018-08-26,30 to 59,,,87,Number,Registered deaths,0
CPWEE1,,2018-08-26,60 to 79,,,229,Number,Registered deaths,0
CPWEE1,,2018-08-26,80 and over,,,389,Number,Registered deaths,0
CPWEE1,,2018-08-26,Total,,,725,Number,Registered deaths,0
CPWEE1,,2018-08-26,Under 30,,,20,Number,Registered deaths,0
CPWEE1,,2018-09-02,30 to 59,,,68,Number,Registered deaths,0
CPWEE1,,2018-09-02,60 to 79,,,255,Number,Registered deaths,0
CPWEE1,,2018-09-02,80 and over,,,370,Number,Registered deaths,0
CPWEE1,,2018-09-02,Total,,,707,Number,Registered deaths,0
CPWEE1,,2018-09-02,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2018-09-09,30 to 59,,,69,Number,Registered deaths,0
CPWEE1,,2018-09-09,60 to 79,,,240,Number,Registered deaths,0
CPWEE1,,2018-09-09,80 and over,,,346,Number,Registered deaths,0
CPWEE1,,2018-09-09,Total,,,682,Number,Registered deaths,0
CPWEE1,,2018-09-09,Under 30,,,27,Number,Registered deaths,0
CPWEE1,,2018-09-16,30 to 59,,,65,Number,Registered deaths,0
CPWEE1,,2018-09-16,60 to 79,,,226,Number,Registered deaths,0
CPWEE1,,2018-09-16,80 and over,,,364,Number,Registered deaths,0
CPWEE1,,2018-09-16,Total,,,674,Number,Registered deaths,0
CPWEE1,,2018-09-16,Under 30,,,19,Number,Registered deaths,0
CPWEE1,,2018-09-23,30 to 59,,,97,Number,Registered deaths,0
CPWEE1,,2018-09-23,60 to 79,,,222,Number,Registered deaths,0
CPWEE1,,2018-09-23,80 and over,,,353,Number,Registered deaths,0
CPWEE1,,2018-09-23,Total,,,692,Number,Registered deaths,0
CPWEE1,,2018-09-23,Under 30,,,20,Number,Registered deaths,0
CPWEE1,,2018-09-30,30 to 59,,,71,Number,Registered deaths,0
CPWEE1,,2018-09-30,60 to 79,,,197,Number,Registered deaths,0
CPWEE1,,2018-09-30,80 and over,,,336,Number,Registered deaths,0
CPWEE1,,2018-09-30,Total,,,619,Number,Registered deaths,0
CPWEE1,,2018-09-30,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2018-10-07,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2018-10-07,60 to 79,,,216,Number,Registered deaths,0
CPWEE1,,2018-10-07,80 and over,,,341,Number,Registered deaths,0
CPWEE1,,2018-10-07,Total,,,652,Number,Registered deaths,0
CPWEE1,,2018-10-07,Under 30,,,19,Number,Registered deaths,0
CPWEE1,,2018-10-14,30 to 59,,,83,Number,Registered deaths,0
CPWEE1,,2018-10-14,60 to 79,,,226,Number,Registered deaths,0
CPWEE1,,2018-10-14,80 and over,,,333,Number,Registered deaths,0
CPWEE1,,2018-10-14,Total,,,666,Number,Registered deaths,0
CPWEE1,,2018-10-14,Under 30,,,24,Number,Registered deaths,0
CPWEE1,,2018-10-21,30 to 59,,,75,Number,Registered deaths,0
CPWEE1,,2018-10-21,60 to 79,,,224,Number,Registered deaths,0
CPWEE1,,2018-10-21,80 and over,,,334,Number,Registered deaths,0
CPWEE1,,2018-10-21,Total,,,647,Number,Registered deaths,0
CPWEE1,,2018-10-21,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2018-10-28,30 to 59,,,59,Number,Registered deaths,0
CPWEE1,,2018-10-28,60 to 79,,,239,Number,Registered deaths,0
CPWEE1,,2018-10-28,80 and over,,,307,Number,Registered deaths,0
CPWEE1,,2018-10-28,Total,,,626,Number,Registered deaths,0
CPWEE1,,2018-10-28,Under 30,,,21,Number,Registered deaths,0
CPWEE1,,2018-11-04,30 to 59,,,74,Number,Registered deaths,0
CPWEE1,,2018-11-04,60 to 79,,,195,Number,Registered deaths,0
CPWEE1,,2018-11-04,80 and over,,,340,Number,Registered deaths,0
CPWEE1,,2018-11-04,Total,,,626,Number,Registered deaths,0
CPWEE1,,2018-11-04,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2018-11-11,30 to 59,,,66,Number,Registered deaths,0
CPWEE1,,2018-11-11,60 to 79,,,222,Number,Registered deaths,0
CPWEE1,,2018-11-11,80 and over,,,326,Number,Registered deaths,0
CPWEE1,,2018-11-11,Total,,,636,Number,Registered deaths,0
CPWEE1,,2018-11-11,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2018-11-18,30 to 59,,,78,Number,Registered deaths,0
CPWEE1,,2018-11-18,60 to 79,,,212,Number,Registered deaths,0
CPWEE1,,2018-11-18,80 and over,,,295,Number,Registered deaths,0
CPWEE1,,2018-11-18,Total,,,604,Number,Registered deaths,0
CPWEE1,,2018-11-18,Under 30,,,19,Number,Registered deaths,0
CPWEE1,,2018-11-25,30 to 59,,,63,Number,Registered deaths,0
CPWEE1,,2018-11-25,60 to 79,,,207,Number,Registered deaths,0
CPWEE1,,2018-11-25,80 and over,,,323,Number,Registered deaths,0
CPWEE1,,2018-11-25,Total,,,608,Number,Registered deaths,0
CPWEE1,,2018-11-25,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2018-12-02,30 to 59,,,66,Number,Registered deaths,0
CPWEE1,,2018-12-02,60 to 79,,,214,Number,Registered deaths,0
CPWEE1,,2018-12-02,80 and over,,,277,Number,Registered deaths,0
CPWEE1,,2018-12-02,Total,,,574,Number,Registered deaths,0
CPWEE1,,2018-12-02,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2018-12-09,30 to 59,,,81,Number,Registered deaths,0
CPWEE1,,2018-12-09,60 to 79,,,187,Number,Registered deaths,0
CPWEE1,,2018-12-09,80 and over,,,299,Number,Registered deaths,0
CPWEE1,,2018-12-09,Total,,,582,Number,Registered deaths,0
CPWEE1,,2018-12-09,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2018-12-16,30 to 59,,,58,Number,Registered deaths,0
CPWEE1,,2018-12-16,60 to 79,,,214,Number,Registered deaths,0
CPWEE1,,2018-12-16,80 and over,,,303,Number,Registered deaths,0
CPWEE1,,2018-12-16,Total,,,588,Number,Registered deaths,0
CPWEE1,,2018-12-16,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2018-12-23,30 to 59,,,75,Number,Registered deaths,0
CPWEE1,,2018-12-23,60 to 79,,,199,Number,Registered deaths,0
CPWEE1,,2018-12-23,80 and over,,,319,Number,Registered deaths,0
CPWEE1,,2018-12-23,Total,,,615,Number,Registered deaths,0
CPWEE1,,2018-12-23,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2018-12-30,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2018-12-30,60 to 79,,,195,Number,Registered deaths,0
CPWEE1,,2018-12-30,80 and over,,,284,Number,Registered deaths,0
CPWEE1,,2018-12-30,Total,,,568,Number,Registered deaths,0
CPWEE1,,2018-12-30,Under 30,,,10,Number,Registered deaths,0
CPWEE1,,2019-01-06,30 to 59,,,77,Number,Registered deaths,0
CPWEE1,,2019-01-06,60 to 79,,,210,Number,Registered deaths,0
CPWEE1,,2019-01-06,80 and over,,,295,Number,Registered deaths,0
CPWEE1,,2019-01-06,Total,,,609,Number,Registered deaths,0
CPWEE1,,2019-01-06,Under 30,,,27,Number,Registered deaths,0
CPWEE1,,2019-01-13,30 to 59,,,71,Number,Registered deaths,0
CPWEE1,,2019-01-13,60 to 79,,,189,Number,Registered deaths,0
CPWEE1,,2019-01-13,80 and over,,,315,Number,Registered deaths,0
CPWEE1,,2019-01-13,Total,,,604,Number,Registered deaths,0
CPWEE1,,2019-01-13,Under 30,,,29,Number,Registered deaths,0
CPWEE1,,2019-01-20,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2019-01-20,60 to 79,,,210,Number,Registered deaths,0
CPWEE1,,2019-01-20,80 and over,,,312,Number,Registered deaths,0
CPWEE1,,2019-01-20,Total,,,625,Number,Registered deaths,0
CPWEE1,,2019-01-20,Under 30,,,24,Number,Registered deaths,0
CPWEE1,,2019-01-27,30 to 59,,,67,Number,Registered deaths,0
CPWEE1,,2019-01-27,60 to 79,,,207,Number,Registered deaths,0
CPWEE1,,2019-01-27,80 and over,,,303,Number,Registered deaths,0
CPWEE1,,2019-01-27,Total,,,591,Number,Registered deaths,0
CPWEE1,,2019-01-27,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2019-02-03,30 to 59,,,74,Number,Registered deaths,0
CPWEE1,,2019-02-03,60 to 79,,,201,Number,Registered deaths,0
CPWEE1,,2019-02-03,80 and over,,,247,Number,Registered deaths,0
CPWEE1,,2019-02-03,Total,,,544,Number,Registered deaths,0
CPWEE1,,2019-02-03,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2019-02-10,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2019-02-10,60 to 79,,,175,Number,Registered deaths,0
CPWEE1,,2019-02-10,80 and over,,,285,Number,Registered deaths,0
CPWEE1,,2019-02-10,Total,,,557,Number,Registered deaths,0
CPWEE1,,2019-02-10,Under 30,,,18,Number,Registered deaths,0
CPWEE1,,2019-02-17,30 to 59,,,77,Number,Registered deaths,0
CPWEE1,,2019-02-17,60 to 79,,,182,Number,Registered deaths,0
CPWEE1,,2019-02-17,80 and over,,,287,Number,Registered deaths,0
CPWEE1,,2019-02-17,Total,,,558,Number,Registered deaths,0
CPWEE1,,2019-02-17,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2019-02-24,30 to 59,,,82,Number,Registered deaths,0
CPWEE1,,2019-02-24,60 to 79,,,202,Number,Registered deaths,0
CPWEE1,,2019-02-24,80 and over,,,273,Number,Registered deaths,0
CPWEE1,,2019-02-24,Total,,,571,Number,Registered deaths,0
CPWEE1,,2019-02-24,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2019-03-03,30 to 59,,,78,Number,Registered deaths,0
CPWEE1,,2019-03-03,60 to 79,,,229,Number,Registered deaths,0
CPWEE1,,2019-03-03,80 and over,,,300,Number,Registered deaths,0
CPWEE1,,2019-03-03,Total,,,619,Number,Registered deaths,0
CPWEE1,,2019-03-03,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2019-03-10,30 to 59,,,64,Number,Registered deaths,0
CPWEE1,,2019-03-10,60 to 79,,,239,Number,Registered deaths,0
CPWEE1,,2019-03-10,80 and over,,,311,Number,Registered deaths,0
CPWEE1,,2019-03-10,Total,,,627,Number,Registered deaths,0
CPWEE1,,2019-03-10,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2019-03-17,30 to 59,,,90,Number,Registered deaths,0
CPWEE1,,2019-03-17,60 to 79,,,252,Number,Registered deaths,0
CPWEE1,,2019-03-17,80 and over,,,303,Number,Registered deaths,0
CPWEE1,,2019-03-17,Total,,,676,Number,Registered deaths,0
CPWEE1,,2019-03-17,Under 30,,,31,Number,Registered deaths,0
CPWEE1,,2019-03-24,30 to 59,,,74,Number,Registered deaths,0
CPWEE1,,2019-03-24,60 to 79,,,221,Number,Registered deaths,0
CPWEE1,,2019-03-24,80 and over,,,316,Number,Registered deaths,0
CPWEE1,,2019-03-24,Total,,,632,Number,Registered deaths,0
CPWEE1,,2019-03-24,Under 30,,,21,Number,Registered deaths,0
CPWEE1,,2019-03-31,30 to 59,,,73,Number,Registered deaths,0
CPWEE1,,2019-03-31,60 to 79,,,220,Number,Registered deaths,0
CPWEE1,,2019-03-31,80 and over,,,321,Number,Registered deaths,0
CPWEE1,,2019-03-31,Total,,,636,Number,Registered deaths,0
CPWEE1,,2019-03-31,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2019-04-07,30 to 59,,,80,Number,Registered deaths,0
CPWEE1,,2019-04-07,60 to 79,,,224,Number,Registered deaths,0
CPWEE1,,2019-04-07,80 and over,,,311,Number,Registered deaths,0
CPWEE1,,2019-04-07,Total,,,640,Number,Registered deaths,0
CPWEE1,,2019-04-07,Under 30,,,25,Number,Registered deaths,0
CPWEE1,,2019-04-14,30 to 59,,,79,Number,Registered deaths,0
CPWEE1,,2019-04-14,60 to 79,,,235,Number,Registered deaths,0
CPWEE1,,2019-04-14,80 and over,,,320,Number,Registered deaths,0
CPWEE1,,2019-04-14,Total,,,648,Number,Registered deaths,0
CPWEE1,,2019-04-14,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2019-04-21,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2019-04-21,60 to 79,,,217,Number,Registered deaths,0
CPWEE1,,2019-04-21,80 and over,,,388,Number,Registered deaths,0
CPWEE1,,2019-04-21,Total,,,690,Number,Registered deaths,0
CPWEE1,,2019-04-21,Under 30,,,9,Number,Registered deaths,0
CPWEE1,,2019-04-28,30 to 59,,,70,Number,Registered deaths,0
CPWEE1,,2019-04-28,60 to 79,,,226,Number,Registered deaths,0
CPWEE1,,2019-04-28,80 and over,,,315,Number,Registered deaths,0
CPWEE1,,2019-04-28,Total,,,637,Number,Registered deaths,0
CPWEE1,,2019-04-28,Under 30,,,26,Number,Registered deaths,0
CPWEE1,,2019-05-05,30 to 59,,,75,Number,Registered deaths,0
CPWEE1,,2019-05-05,60 to 79,,,236,Number,Registered deaths,0
CPWEE1,,2019-05-05,80 and over,,,312,Number,Registered deaths,0
CPWEE1,,2019-05-05,Total,,,637,Number,Registered deaths,0
CPWEE1,,2019-05-05,Under 30,,,14,Number,Registered deaths,0
CPWEE1,,2019-05-12,30 to 59,,,70,Number,Registered deaths,0
CPWEE1,,2019-05-12,60 to 79,,,221,Number,Registered deaths,0
CPWEE1,,2019-05-12,80 and over,,,357,Number,Registered deaths,0
CPWEE1,,2019-05-12,Total,,,670,Number,Registered deaths,0
CPWEE1,,2019-05-12,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2019-05-19,30 to 59,,,69,Number,Registered deaths,0
CPWEE1,,2019-05-19,60 to 79,,,208,Number,Registered deaths,0
CPWEE1,,2019-05-19,80 and over,,,341,Number,Registered deaths,0
CPWEE1,,2019-05-19,Total,,,630,Number,Registered deaths,0
CPWEE1,,2019-05-19,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2019-05-26,30 to 59,,,74,Number,Registered deaths,0
CPWEE1,,2019-05-26,60 to 79,,,247,Number,Registered deaths,0
CPWEE1,,2019-05-26,80 and over,,,364,Number,Registered deaths,0
CPWEE1,,2019-05-26,Total,,,701,Number,Registered deaths,0
CPWEE1,,2019-05-26,Under 30,,,16,Number,Registered deaths,0
CPWEE1,,2019-06-02,30 to 59,,,73,Number,Registered deaths,0
CPWEE1,,2019-06-02,60 to 79,,,262,Number,Registered deaths,0
CPWEE1,,2019-06-02,80 and over,,,369,Number,Registered deaths,0
CPWEE1,,2019-06-02,Total,,,726,Number,Registered deaths,0
CPWEE1,,2019-06-02,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2019-06-09,30 to 59,,,82,Number,Registered deaths,0
CPWEE1,,2019-06-09,60 to 79,,,247,Number,Registered deaths,0
CPWEE1,,2019-06-09,80 and over,,,374,Number,Registered deaths,0
CPWEE1,,2019-06-09,Total,,,726,Number,Registered deaths,0
CPWEE1,,2019-06-09,Under 30,,,23,Number,Registered deaths,0
CPWEE1,,2019-06-16,30 to 59,,,84,Number,Registered deaths,0
CPWEE1,,2019-06-16,60 to 79,,,248,Number,Registered deaths,0
CPWEE1,,2019-06-16,80 and over,,,354,Number,Registered deaths,0
CPWEE1,,2019-06-16,Total,,,701,Number,Registered deaths,0
CPWEE1,,2019-06-16,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2019-06-23,30 to 59,,,75,Number,Registered deaths,0
CPWEE1,,2019-06-23,60 to 79,,,248,Number,Registered deaths,0
CPWEE1,,2019-06-23,80 and over,,,376,Number,Registered deaths,0
CPWEE1,,2019-06-23,Total,,,721,Number,Registered deaths,0
CPWEE1,,2019-06-23,Under 30,,,22,Number,Registered deaths,0
CPWEE1,,2019-06-30,30 to 59,,,85,Number,Registered deaths,0
CPWEE1,,2019-06-30,60 to 79,,,252,Number,Registered deaths,0
CPWEE1,,2019-06-30,80 and over,,,402,Number,Registered deaths,0
CPWEE1,,2019-06-30,Total,,,760,Number,Registered deaths,0
CPWEE1,,2019-06-30,Under 30,,,21,Number,Registered deaths,0
CPWEE1,,2019-07-07,30 to 59,,,71,Number,Registered deaths,0
CPWEE1,,2019-07-07,60 to 79,,,252,Number,Registered deaths,0
CPWEE1,,2019-07-07,80 and over,,,396,Number,Registered deaths,0
CPWEE1,,2019-07-07,Total,,,744,Number,Registered deaths,0
CPWEE1,,2019-07-07,Under 30,,,25,Number,Registered deaths,0
CPWEE1,,2019-07-14,30 to 59,,,69,Number,Registered deaths,0
CPWEE1,,2019-07-14,60 to 79,,,281,Number,Registered deaths,0
CPWEE1,,2019-07-14,80 and over,,,429,Number,Registered deaths,0
CPWEE1,,2019-07-14,Total,,,796,Number,Registered deaths,0
CPWEE1,,2019-07-14,Under 30,,,17,Number,Registered deaths,0
CPWEE1,,2019-07-21,30 to 59,,,60,Number,Registered deaths,0
CPWEE1,,2019-07-21,60 to 79,,,249,Number,Registered deaths,0
CPWEE1,,2019-07-21,80 and over,,,419,Number,Registered deaths,0
CPWEE1,,2019-07-21,Total,,,736,Number,Registered deaths,0
CPWEE1,,2019-07-21,Under 30,,,8,Number,Registered deaths,0
CPWEE1,,2019-07-28,30 to 59,,,75,Number,Registered deaths,0
CPWEE1,,2019-07-28,60 to 79,,,238,Number,Registered deaths,0
CPWEE1,,2019-07-28,80 and over,,,396,Number,Registered deaths,0
CPWEE1,,2019-07-28,Total,,,728,Number,Registered deaths,0
CPWEE1,,2019-07-28,Under 30,,,19,Number,Registered deaths,0
CPWEE1,,2019-08-04,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2019-08-04,60 to 79,,,246,Number,Registered deaths,0
CPWEE1,,2019-08-04,80 and over,,,399,Number,Registered deaths,0
CPWEE1,,2019-08-04,Total,,,733,Number,Registered deaths,0
CPWEE1,,2019-08-04,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2019-08-11,30 to 59,,,99,Number,Registered deaths,0
CPWEE1,,2019-08-11,60 to 79,,,248,Number,Registered deaths,0
CPWEE1,,2019-08-11,80 and over,,,396,Number,Registered deaths,0
CPWEE1,,2019-08-11,Total,,,756,Number,Registered deaths,0
CPWEE1,,2019-08-11,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2019-08-18,30 to 59,,,86,Number,Registered deaths,0
CPWEE1,,2019-08-18,60 to 79,,,238,Number,Registered deaths,0
CPWEE1,,2019-08-18,80 and over,,,353,Number,Registered deaths,0
CPWEE1,,2019-08-18,Total,,,692,Number,Registered deaths,0
CPWEE1,,2019-08-18,Under 30,,,15,Number,Registered deaths,0
CPWEE1,,2019-08-25,30 to 59,,,92,Number,Registered deaths,0
CPWEE1,,2019-08-25,60 to 79,,,211,Number,Registered deaths,0
CPWEE1,,2019-08-25,80 and over,,,354,Number,Registered deaths,0
CPWEE1,,2019-08-25,Total,,,670,Number,Registered deaths,0
CPWEE1,,2019-08-25,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2019-09-01,30 to 59,,,90,Number,Registered deaths,0
CPWEE1,,2019-09-01,60 to 79,,,244,Number,Registered deaths,0
CPWEE1,,2019-09-01,80 and over,,,352,Number,Registered deaths,0
CPWEE1,,2019-09-01,Total,,,698,Number,Registered deaths,0
CPWEE1,,2019-09-01,Under 30,,,12,Number,Registered deaths,0
CPWEE1,,2019-09-08,30 to 59,,,76,Number,Registered deaths,0
CPWEE1,,2019-09-08,60 to 79,,,239,Number,Registered deaths,0
CPWEE1,,2019-09-08,80 and over,,,339,Number,Registered deaths,0
CPWEE1,,2019-09-08,Total,,,665,Number,Registered deaths,0
CPWEE1,,2019-09-08,Under 30,,,11,Number,Registered deaths,0
CPWEE1,,2019-09-15,30 to 59,,,64,Number,Registered deaths,0
CPWEE1,,2019-09-15,60 to 79,,,254,Number,Registered deaths,0
CPWEE1,,2019-09-15,80 and over,,,366,Number,Registered deaths,0
CPWEE1,,2019-09-15,Total,,,697,Number,Registered deaths,0
CPWEE1,,2019-09-15,Under 30,,,13,Number,Registered deaths,0
CPWEE1,,2019-09-22,30 to 59,,,75,Number,Registered deaths,0
CPWEE1,,2019-09-22,60 to 79,,,228,Number,Registered deaths,0
CPWEE1,,2019-09-22,80 and over,,,339,Number,Registered deaths,0
CPWEE1,,2019-09-22,Total,,,668,Number,Registered deaths,0
CPWEE1,,2019-09-22,Under 30,,,26,Number,Registered deaths,0
CPWEE1,,2019-09-29,30 to 59,,,61,Number,Registered deaths,0
CPWEE1,,2019-09-29,60 to 79,,,247,Number,Registered deaths,0
CPWEE1,,2019-09-29,80 and over,,,354,Number,Registered deaths,0
CPWEE1,,2019-09-29,Total,,,682,Number,Registered deaths,0
CPWEE1,,2019-09-29,Under 30,,,20,Number,Registered deaths,0
CPWEE1,,2019-10-06,30 to 59,,,85,Number,Registered deaths,0
CPWEE1,,2019-10-06,60 to 79,,,223,Number,Registered deaths,0
CPWEE1,,2019-10-06,80 and over,,,356,Number,Registered deaths,0
CPWEE1,,2019-10-06,Total,,,688,Number,Registered deaths,0
CPWEE1,,2019-10-06,Under 30,,,24,Number,Registered deaths,0
CPWEE1,,2019-10-13,30 to 59,,,60,Number,Registered deaths,0
CPWEE1,,2019-10-13,60 to 79,,,255,Number,Registered deaths,0
CPWEE1,,2019-10-13,80 and over,,,376,Number,Registered deaths,0
CPWEE1,,2019-10-13,Total,,,712,Number,Registered deaths,0
CPWEE1,,2019-10-13,Under 30,,,21,Number,Registered deaths,0
